Year,Infectious diseases,Age,Region,Value
2020,ill_6_polio,age_vac_3_18_months,24_reg_Odesa,62.9
2020,ill_6_polio,age_vac_4_6_years,24_reg_Odesa,59.1
2020,ill_6_polio,age_vac_5_14_years,24_reg_Odesa,59.6
2020,ill_4_diph,age_vac_1_under_1_year,24_reg_Odesa,68.9
2020,ill_5_pert,age_vac_1_under_1_year,24_reg_Odesa,68.9
2020,ill_10_tetanus,age_vac_1_under_1_year,24_reg_Odesa,68.9
2020,ill_4_diph,age_vac_3_18_months,24_reg_Odesa,68.6
2020,ill_5_pert,age_vac_3_18_months,24_reg_Odesa,68.6
2020,ill_10_tetanus,age_vac_3_18_months,24_reg_Odesa,68.6
2020,ill_4_diph,age_vac_4_6_years,24_reg_Odesa,50.5
2020,ill_10_tetanus,age_vac_4_6_years,24_reg_Odesa,50.5
2020,ill_4_diph,age_vac_7_adult,24_reg_Odesa,60.9
2020,ill_10_tetanus,age_vac_7_adult,24_reg_Odesa,60.9
2020,ill_9_rubella,age_vac_2_1_year,24_reg_Odesa,68.4
2020,ill_3_m_m_r,age_vac_2_1_year,24_reg_Odesa,68.4
2020,ill_8_mumps,age_vac_2_1_year,24_reg_Odesa,68.4
2020,ill_9_rubella,age_vac_4_6_years,24_reg_Odesa,74.5
2020,ill_3_m_m_r,age_vac_4_6_years,24_reg_Odesa,74.5
2020,ill_8_mumps,age_vac_4_6_years,24_reg_Odesa,74.5
2020,ill_2_hep,age_vac_1_under_1_year,24_reg_Odesa,60.3
2020,ill_1_tub,age_vac_1_under_1_year,25_reg_Poltava,95.6
2020,ill_6_polio,age_vac_1_under_1_year,25_reg_Poltava,92.0
2020,ill_6_polio,age_vac_3_18_months,25_reg_Poltava,92.7
2020,ill_6_polio,age_vac_4_6_years,25_reg_Poltava,92.2
2020,ill_6_polio,age_vac_5_14_years,25_reg_Poltava,92.5
2020,ill_4_diph,age_vac_1_under_1_year,25_reg_Poltava,89.8
2020,ill_5_pert,age_vac_1_under_1_year,25_reg_Poltava,89.8
2020,ill_10_tetanus,age_vac_1_under_1_year,25_reg_Poltava,89.8
2020,ill_4_diph,age_vac_3_18_months,25_reg_Poltava,92.1
2020,ill_5_pert,age_vac_3_18_months,25_reg_Poltava,92.1
2020,ill_10_tetanus,age_vac_3_18_months,25_reg_Poltava,92.1
2020,ill_4_diph,age_vac_4_6_years,25_reg_Poltava,58.7
2020,ill_10_tetanus,age_vac_4_6_years,25_reg_Poltava,58.7
2020,ill_4_diph,age_vac_7_adult,25_reg_Poltava,76.8
2020,ill_10_tetanus,age_vac_7_adult,25_reg_Poltava,76.8
2020,ill_9_rubella,age_vac_2_1_year,25_reg_Poltava,94.8
2020,ill_3_m_m_r,age_vac_2_1_year,25_reg_Poltava,94.8
2020,ill_8_mumps,age_vac_2_1_year,25_reg_Poltava,94.8
2020,ill_9_rubella,age_vac_4_6_years,25_reg_Poltava,92.0
2020,ill_3_m_m_r,age_vac_4_6_years,25_reg_Poltava,92.0
2020,ill_8_mumps,age_vac_4_6_years,25_reg_Poltava,92.0
2020,ill_2_hep,age_vac_1_under_1_year,25_reg_Poltava,91.8
2020,ill_1_tub,age_vac_1_under_1_year,26_reg_Rivne,89.0
2020,ill_6_polio,age_vac_1_under_1_year,26_reg_Rivne,83.6
2020,ill_6_polio,age_vac_3_18_months,26_reg_Rivne,72.8
2020,ill_6_polio,age_vac_4_6_years,26_reg_Rivne,79.7
2020,ill_6_polio,age_vac_5_14_years,26_reg_Rivne,80.0
2020,ill_4_diph,age_vac_1_under_1_year,26_reg_Rivne,80.1
2020,ill_5_pert,age_vac_1_under_1_year,26_reg_Rivne,80.1
2020,ill_10_tetanus,age_vac_1_under_1_year,26_reg_Rivne,80.1
2020,ill_4_diph,age_vac_3_18_months,26_reg_Rivne,69.0
2020,ill_5_pert,age_vac_3_18_months,26_reg_Rivne,69.0
2020,ill_10_tetanus,age_vac_3_18_months,26_reg_Rivne,69.0
2020,ill_4_diph,age_vac_4_6_years,26_reg_Rivne,55.1
2020,ill_10_tetanus,age_vac_4_6_years,26_reg_Rivne,55.1
2020,ill_4_diph,age_vac_7_adult,26_reg_Rivne,51.8
2020,ill_10_tetanus,age_vac_7_adult,26_reg_Rivne,51.8
2020,ill_9_rubella,age_vac_2_1_year,26_reg_Rivne,81.2
2020,ill_3_m_m_r,age_vac_2_1_year,26_reg_Rivne,81.2
2020,ill_8_mumps,age_vac_2_1_year,26_reg_Rivne,81.2
2020,ill_9_rubella,age_vac_4_6_years,26_reg_Rivne,79.2
2020,ill_3_m_m_r,age_vac_4_6_years,26_reg_Rivne,79.2
2020,ill_8_mumps,age_vac_4_6_years,26_reg_Rivne,79.2
2020,ill_2_hep,age_vac_1_under_1_year,26_reg_Rivne,74.4
2020,ill_1_tub,age_vac_1_under_1_year,27_reg_Sumy,90.9
2020,ill_6_polio,age_vac_1_under_1_year,27_reg_Sumy,95.5
2020,ill_6_polio,age_vac_3_18_months,27_reg_Sumy,92.4
2020,ill_6_polio,age_vac_4_6_years,27_reg_Sumy,92.4
2020,ill_6_polio,age_vac_5_14_years,27_reg_Sumy,92.0
2020,ill_4_diph,age_vac_1_under_1_year,27_reg_Sumy,94.1
2020,ill_5_pert,age_vac_1_under_1_year,27_reg_Sumy,94.1
2020,ill_10_tetanus,age_vac_1_under_1_year,27_reg_Sumy,94.1
2020,ill_4_diph,age_vac_3_18_months,27_reg_Sumy,93.6
2020,ill_5_pert,age_vac_3_18_months,27_reg_Sumy,93.6
2020,ill_10_tetanus,age_vac_3_18_months,27_reg_Sumy,93.6
2020,ill_4_diph,age_vac_4_6_years,27_reg_Sumy,71.0
2020,ill_10_tetanus,age_vac_4_6_years,27_reg_Sumy,71.0
2020,ill_4_diph,age_vac_7_adult,27_reg_Sumy,78.0
2020,ill_10_tetanus,age_vac_7_adult,27_reg_Sumy,78.0
2020,ill_9_rubella,age_vac_2_1_year,27_reg_Sumy,92.2
2020,ill_3_m_m_r,age_vac_2_1_year,27_reg_Sumy,92.2
2020,ill_8_mumps,age_vac_2_1_year,27_reg_Sumy,92.2
2020,ill_9_rubella,age_vac_4_6_years,27_reg_Sumy,92.0
2020,ill_3_m_m_r,age_vac_4_6_years,27_reg_Sumy,92.0
2020,ill_8_mumps,age_vac_4_6_years,27_reg_Sumy,92.0
2020,ill_2_hep,age_vac_1_under_1_year,27_reg_Sumy,93.7
2020,ill_1_tub,age_vac_1_under_1_year,28_reg_Ternopil,84.6
2020,ill_6_polio,age_vac_1_under_1_year,28_reg_Ternopil,73.2
2020,ill_6_polio,age_vac_3_18_months,28_reg_Ternopil,77.7
2020,ill_6_polio,age_vac_4_6_years,28_reg_Ternopil,68.5
2020,ill_6_polio,age_vac_5_14_years,28_reg_Ternopil,74.8
2020,ill_4_diph,age_vac_1_under_1_year,28_reg_Ternopil,71.2
2020,ill_5_pert,age_vac_1_under_1_year,28_reg_Ternopil,71.2
2020,ill_10_tetanus,age_vac_1_under_1_year,28_reg_Ternopil,71.2
2020,ill_4_diph,age_vac_3_18_months,28_reg_Ternopil,80.0
2020,ill_5_pert,age_vac_3_18_months,28_reg_Ternopil,80.0
2020,ill_10_tetanus,age_vac_3_18_months,28_reg_Ternopil,80.0
2020,ill_4_diph,age_vac_4_6_years,28_reg_Ternopil,53.5
2020,ill_10_tetanus,age_vac_4_6_years,28_reg_Ternopil,53.5
2020,ill_4_diph,age_vac_7_adult,28_reg_Ternopil,56.7
2020,ill_10_tetanus,age_vac_7_adult,28_reg_Ternopil,56.7
2020,ill_9_rubella,age_vac_2_1_year,28_reg_Ternopil,84.4
2020,ill_3_m_m_r,age_vac_2_1_year,28_reg_Ternopil,84.4
2020,ill_8_mumps,age_vac_2_1_year,28_reg_Ternopil,84.4
2020,ill_9_rubella,age_vac_4_6_years,28_reg_Ternopil,82.5
2020,ill_3_m_m_r,age_vac_4_6_years,28_reg_Ternopil,82.5
2020,ill_8_mumps,age_vac_4_6_years,28_reg_Ternopil,82.5
2020,ill_2_hep,age_vac_1_under_1_year,28_reg_Ternopil,71.1
2020,ill_1_tub,age_vac_1_under_1_year,29_reg_Kharkiv,82.4
2020,ill_6_polio,age_vac_1_under_1_year,29_reg_Kharkiv,73.8
2020,ill_6_polio,age_vac_3_18_months,29_reg_Kharkiv,82.2
2020,ill_6_polio,age_vac_4_6_years,29_reg_Kharkiv,78.1
2020,ill_6_polio,age_vac_5_14_years,29_reg_Kharkiv,83.3
2020,ill_4_diph,age_vac_1_under_1_year,29_reg_Kharkiv,72.6
2020,ill_5_pert,age_vac_1_under_1_year,29_reg_Kharkiv,72.6
2020,ill_10_tetanus,age_vac_1_under_1_year,29_reg_Kharkiv,72.6
2020,ill_4_diph,age_vac_3_18_months,29_reg_Kharkiv,80.2
2020,ill_5_pert,age_vac_3_18_months,29_reg_Kharkiv,80.2
2020,ill_10_tetanus,age_vac_3_18_months,29_reg_Kharkiv,80.2
2020,ill_4_diph,age_vac_4_6_years,29_reg_Kharkiv,52.2
2020,ill_10_tetanus,age_vac_4_6_years,29_reg_Kharkiv,52.2
2020,ill_4_diph,age_vac_7_adult,29_reg_Kharkiv,40.8
2020,ill_10_tetanus,age_vac_7_adult,29_reg_Kharkiv,40.8
2020,ill_9_rubella,age_vac_2_1_year,29_reg_Kharkiv,74.6
2020,ill_3_m_m_r,age_vac_2_1_year,29_reg_Kharkiv,74.6
2020,ill_8_mumps,age_vac_2_1_year,29_reg_Kharkiv,74.6
2020,ill_9_rubella,age_vac_4_6_years,29_reg_Kharkiv,81.4
2020,ill_3_m_m_r,age_vac_4_6_years,29_reg_Kharkiv,81.4
2020,ill_8_mumps,age_vac_4_6_years,29_reg_Kharkiv,81.4
2020,ill_2_hep,age_vac_1_under_1_year,29_reg_Kharkiv,71.0
2020,ill_1_tub,age_vac_1_under_1_year,30_reg_Kherson,88.8
2020,ill_6_polio,age_vac_1_under_1_year,30_reg_Kherson,80.8
2020,ill_6_polio,age_vac_3_18_months,30_reg_Kherson,70.8
2020,ill_6_polio,age_vac_4_6_years,30_reg_Kherson,89.2
2020,ill_6_polio,age_vac_5_14_years,30_reg_Kherson,86.6
2020,ill_4_diph,age_vac_1_under_1_year,30_reg_Kherson,79.2
2020,ill_5_pert,age_vac_1_under_1_year,30_reg_Kherson,79.2
2020,ill_10_tetanus,age_vac_1_under_1_year,30_reg_Kherson,79.2
2020,ill_4_diph,age_vac_3_18_months,30_reg_Kherson,67.4
2020,ill_5_pert,age_vac_3_18_months,30_reg_Kherson,67.4
2020,ill_10_tetanus,age_vac_3_18_months,30_reg_Kherson,67.4
2020,ill_4_diph,age_vac_4_6_years,30_reg_Kherson,78.2
2020,ill_10_tetanus,age_vac_4_6_years,30_reg_Kherson,78.2
2020,ill_4_diph,age_vac_7_adult,30_reg_Kherson,58.2
2020,ill_10_tetanus,age_vac_7_adult,30_reg_Kherson,58.2
2020,ill_9_rubella,age_vac_2_1_year,30_reg_Kherson,82.1
2020,ill_3_m_m_r,age_vac_2_1_year,30_reg_Kherson,82.1
2020,ill_8_mumps,age_vac_2_1_year,30_reg_Kherson,82.1
2020,ill_9_rubella,age_vac_4_6_years,30_reg_Kherson,89.6
2020,ill_3_m_m_r,age_vac_4_6_years,30_reg_Kherson,89.6
2020,ill_8_mumps,age_vac_4_6_years,30_reg_Kherson,89.6
2020,ill_2_hep,age_vac_1_under_1_year,30_reg_Kherson,75.9
2020,ill_1_tub,age_vac_1_under_1_year,31_reg_Khmelnytskiy,92.7
2020,ill_6_polio,age_vac_1_under_1_year,31_reg_Khmelnytskiy,89.9
2020,ill_6_polio,age_vac_3_18_months,31_reg_Khmelnytskiy,87.0
2020,ill_6_polio,age_vac_4_6_years,31_reg_Khmelnytskiy,83.0
2020,ill_6_polio,age_vac_5_14_years,31_reg_Khmelnytskiy,85.3
2020,ill_4_diph,age_vac_1_under_1_year,31_reg_Khmelnytskiy,85.8
2020,ill_5_pert,age_vac_1_under_1_year,31_reg_Khmelnytskiy,85.8
2020,ill_10_tetanus,age_vac_1_under_1_year,31_reg_Khmelnytskiy,85.8
2020,ill_4_diph,age_vac_3_18_months,31_reg_Khmelnytskiy,81.9
2020,ill_5_pert,age_vac_3_18_months,31_reg_Khmelnytskiy,81.9
2020,ill_10_tetanus,age_vac_3_18_months,31_reg_Khmelnytskiy,81.9
2020,ill_4_diph,age_vac_4_6_years,31_reg_Khmelnytskiy,57.5
2020,ill_10_tetanus,age_vac_4_6_years,31_reg_Khmelnytskiy,57.5
2020,ill_4_diph,age_vac_7_adult,31_reg_Khmelnytskiy,43.2
2020,ill_10_tetanus,age_vac_7_adult,31_reg_Khmelnytskiy,43.2
2020,ill_9_rubella,age_vac_2_1_year,31_reg_Khmelnytskiy,87.9
2020,ill_3_m_m_r,age_vac_2_1_year,31_reg_Khmelnytskiy,87.9
2020,ill_8_mumps,age_vac_2_1_year,31_reg_Khmelnytskiy,87.9
2020,ill_9_rubella,age_vac_4_6_years,31_reg_Khmelnytskiy,80.5
2020,ill_3_m_m_r,age_vac_4_6_years,31_reg_Khmelnytskiy,80.5
2020,ill_8_mumps,age_vac_4_6_years,31_reg_Khmelnytskiy,80.5
2020,ill_2_hep,age_vac_1_under_1_year,31_reg_Khmelnytskiy,82.0
2020,ill_1_tub,age_vac_1_under_1_year,32_reg_Cherkasy,88.5
2020,ill_6_polio,age_vac_1_under_1_year,32_reg_Cherkasy,87.9
2020,ill_6_polio,age_vac_3_18_months,32_reg_Cherkasy,84.1
2020,ill_6_polio,age_vac_4_6_years,32_reg_Cherkasy,91.6
2020,ill_6_polio,age_vac_5_14_years,32_reg_Cherkasy,89.9
2020,ill_4_diph,age_vac_1_under_1_year,32_reg_Cherkasy,86.4
2020,ill_5_pert,age_vac_1_under_1_year,32_reg_Cherkasy,86.4
2020,ill_10_tetanus,age_vac_1_under_1_year,32_reg_Cherkasy,86.4
2020,ill_4_diph,age_vac_3_18_months,32_reg_Cherkasy,80.0
2020,ill_5_pert,age_vac_3_18_months,32_reg_Cherkasy,80.0
2020,ill_10_tetanus,age_vac_3_18_months,32_reg_Cherkasy,80.0
2020,ill_4_diph,age_vac_4_6_years,32_reg_Cherkasy,67.7
2020,ill_10_tetanus,age_vac_4_6_years,32_reg_Cherkasy,67.7
2020,ill_4_diph,age_vac_7_adult,32_reg_Cherkasy,59.1
2020,ill_10_tetanus,age_vac_7_adult,32_reg_Cherkasy,59.1
2020,ill_9_rubella,age_vac_2_1_year,32_reg_Cherkasy,82.1
2020,ill_3_m_m_r,age_vac_2_1_year,32_reg_Cherkasy,82.1
2020,ill_8_mumps,age_vac_2_1_year,32_reg_Cherkasy,82.1
2020,ill_9_rubella,age_vac_4_6_years,32_reg_Cherkasy,87.0
2020,ill_3_m_m_r,age_vac_4_6_years,32_reg_Cherkasy,87.0
2020,ill_8_mumps,age_vac_4_6_years,32_reg_Cherkasy,87.0
2020,ill_2_hep,age_vac_1_under_1_year,32_reg_Cherkasy,87.3
2020,ill_1_tub,age_vac_1_under_1_year,33_reg_Chernivtsi,89.5
2020,ill_6_polio,age_vac_1_under_1_year,33_reg_Chernivtsi,77.2
2020,ill_6_polio,age_vac_3_18_months,33_reg_Chernivtsi,73.1
2020,ill_6_polio,age_vac_4_6_years,33_reg_Chernivtsi,65.2
2020,ill_6_polio,age_vac_5_14_years,33_reg_Chernivtsi,61.3
2020,ill_4_diph,age_vac_1_under_1_year,33_reg_Chernivtsi,72.4
2020,ill_5_pert,age_vac_1_under_1_year,33_reg_Chernivtsi,72.4
2020,ill_10_tetanus,age_vac_1_under_1_year,33_reg_Chernivtsi,72.4
2020,ill_4_diph,age_vac_3_18_months,33_reg_Chernivtsi,74.5
2020,ill_5_pert,age_vac_3_18_months,33_reg_Chernivtsi,74.5
2020,ill_10_tetanus,age_vac_3_18_months,33_reg_Chernivtsi,74.5
2020,ill_4_diph,age_vac_4_6_years,33_reg_Chernivtsi,53.1
2020,ill_10_tetanus,age_vac_4_6_years,33_reg_Chernivtsi,53.1
2020,ill_4_diph,age_vac_7_adult,33_reg_Chernivtsi,34.6
2020,ill_10_tetanus,age_vac_7_adult,33_reg_Chernivtsi,34.6
2020,ill_9_rubella,age_vac_2_1_year,33_reg_Chernivtsi,78.8
2020,ill_3_m_m_r,age_vac_2_1_year,33_reg_Chernivtsi,78.8
2020,ill_8_mumps,age_vac_2_1_year,33_reg_Chernivtsi,78.8
2020,ill_9_rubella,age_vac_4_6_years,33_reg_Chernivtsi,78.6
2020,ill_3_m_m_r,age_vac_4_6_years,33_reg_Chernivtsi,78.6
2020,ill_8_mumps,age_vac_4_6_years,33_reg_Chernivtsi,78.6
2020,ill_2_hep,age_vac_1_under_1_year,33_reg_Chernivtsi,78.3
2020,ill_1_tub,age_vac_1_under_1_year,34_reg_Chernihiv,81.9
2020,ill_6_polio,age_vac_1_under_1_year,34_reg_Chernihiv,93.6
2020,ill_6_polio,age_vac_3_18_months,34_reg_Chernihiv,87.6
2020,ill_6_polio,age_vac_4_6_years,34_reg_Chernihiv,94.1
2020,ill_6_polio,age_vac_5_14_years,34_reg_Chernihiv,97.3
2020,ill_4_diph,age_vac_1_under_1_year,34_reg_Chernihiv,84.5
2020,ill_5_pert,age_vac_1_under_1_year,34_reg_Chernihiv,84.5
2020,ill_10_tetanus,age_vac_1_under_1_year,34_reg_Chernihiv,84.5
2020,ill_4_diph,age_vac_3_18_months,34_reg_Chernihiv,78.0
2020,ill_5_pert,age_vac_3_18_months,34_reg_Chernihiv,78.0
2020,ill_10_tetanus,age_vac_3_18_months,34_reg_Chernihiv,78.0
2020,ill_4_diph,age_vac_4_6_years,34_reg_Chernihiv,70.3
2020,ill_10_tetanus,age_vac_4_6_years,34_reg_Chernihiv,70.3
2020,ill_4_diph,age_vac_7_adult,34_reg_Chernihiv,32.5
2020,ill_10_tetanus,age_vac_7_adult,34_reg_Chernihiv,32.5
2020,ill_9_rubella,age_vac_2_1_year,34_reg_Chernihiv,79.4
2020,ill_3_m_m_r,age_vac_2_1_year,34_reg_Chernihiv,79.4
2020,ill_8_mumps,age_vac_2_1_year,34_reg_Chernihiv,79.4
2020,ill_9_rubella,age_vac_4_6_years,34_reg_Chernihiv,82.1
2020,ill_3_m_m_r,age_vac_4_6_years,34_reg_Chernihiv,82.1
2020,ill_8_mumps,age_vac_4_6_years,34_reg_Chernihiv,82.1
2020,ill_2_hep,age_vac_1_under_1_year,34_reg_Chernihiv,83.9
2021,ill_1_tub,age_vac_1_under_1_year,11_reg_Vinnytsya,74.4
2021,ill_6_polio,age_vac_1_under_1_year,11_reg_Vinnytsya,80.0
2021,ill_6_polio,age_vac_3_18_months,11_reg_Vinnytsya,78.1
2021,ill_6_polio,age_vac_4_6_years,11_reg_Vinnytsya,73.8
2021,ill_6_polio,age_vac_5_14_years,11_reg_Vinnytsya,67.9
2021,ill_4_diph,age_vac_1_under_1_year,11_reg_Vinnytsya,72.6
2021,ill_5_pert,age_vac_1_under_1_year,11_reg_Vinnytsya,72.6
2021,ill_10_tetanus,age_vac_1_under_1_year,11_reg_Vinnytsya,72.6
2021,ill_4_diph,age_vac_3_18_months,11_reg_Vinnytsya,72.8
2021,ill_5_pert,age_vac_3_18_months,11_reg_Vinnytsya,72.8
2021,ill_10_tetanus,age_vac_3_18_months,11_reg_Vinnytsya,72.8
2021,ill_4_diph,age_vac_4_6_years,11_reg_Vinnytsya,60.4
2021,ill_10_tetanus,age_vac_4_6_years,11_reg_Vinnytsya,60.4
2021,ill_4_diph,age_vac_7_adult,11_reg_Vinnytsya,48.0
2021,ill_10_tetanus,age_vac_7_adult,11_reg_Vinnytsya,48.0
2021,ill_9_rubella,age_vac_2_1_year,11_reg_Vinnytsya,82.4
2021,ill_3_m_m_r,age_vac_2_1_year,11_reg_Vinnytsya,82.4
2021,ill_8_mumps,age_vac_2_1_year,11_reg_Vinnytsya,82.4
2021,ill_9_rubella,age_vac_4_6_years,11_reg_Vinnytsya,79.7
2021,ill_3_m_m_r,age_vac_4_6_years,11_reg_Vinnytsya,79.7
2021,ill_8_mumps,age_vac_4_6_years,11_reg_Vinnytsya,79.7
2021,ill_2_hep,age_vac_1_under_1_year,11_reg_Vinnytsya,77.8
2021,ill_1_tub,age_vac_1_under_1_year,12_reg_Volyn,85.6
2021,ill_6_polio,age_vac_1_under_1_year,12_reg_Volyn,77.7
2021,ill_6_polio,age_vac_3_18_months,12_reg_Volyn,73.0
2021,ill_6_polio,age_vac_4_6_years,12_reg_Volyn,82.6
2021,ill_6_polio,age_vac_5_14_years,12_reg_Volyn,75.5
2021,ill_4_diph,age_vac_1_under_1_year,12_reg_Volyn,75.1
2021,ill_5_pert,age_vac_1_under_1_year,12_reg_Volyn,75.1
2021,ill_10_tetanus,age_vac_1_under_1_year,12_reg_Volyn,75.1
2021,ill_4_diph,age_vac_3_18_months,12_reg_Volyn,73.3
2021,ill_5_pert,age_vac_3_18_months,12_reg_Volyn,73.3
2021,ill_10_tetanus,age_vac_3_18_months,12_reg_Volyn,73.3
2021,ill_4_diph,age_vac_4_6_years,12_reg_Volyn,79.2
2021,ill_10_tetanus,age_vac_4_6_years,12_reg_Volyn,79.2
2021,ill_4_diph,age_vac_7_adult,12_reg_Volyn,31.3
2021,ill_10_tetanus,age_vac_7_adult,12_reg_Volyn,31.3
2021,ill_9_rubella,age_vac_2_1_year,12_reg_Volyn,92.1
2021,ill_3_m_m_r,age_vac_2_1_year,12_reg_Volyn,92.1
2021,ill_8_mumps,age_vac_2_1_year,12_reg_Volyn,92.1
2021,ill_9_rubella,age_vac_4_6_years,12_reg_Volyn,96.4
2021,ill_3_m_m_r,age_vac_4_6_years,12_reg_Volyn,96.4
2021,ill_8_mumps,age_vac_4_6_years,12_reg_Volyn,96.4
2021,ill_2_hep,age_vac_1_under_1_year,12_reg_Volyn,74.9
2021,ill_1_tub,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,76.4
2021,ill_6_polio,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,78.9
2021,ill_6_polio,age_vac_3_18_months,13_reg_Dnipropetrovsk,83.7
2021,ill_6_polio,age_vac_4_6_years,13_reg_Dnipropetrovsk,80.2
2021,ill_6_polio,age_vac_5_14_years,13_reg_Dnipropetrovsk,71.2
2021,ill_4_diph,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,78.6
2021,ill_5_pert,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,78.6
2021,ill_10_tetanus,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,78.6
2021,ill_4_diph,age_vac_3_18_months,13_reg_Dnipropetrovsk,79.2
2021,ill_5_pert,age_vac_3_18_months,13_reg_Dnipropetrovsk,79.2
2021,ill_10_tetanus,age_vac_3_18_months,13_reg_Dnipropetrovsk,79.2
2021,ill_4_diph,age_vac_4_6_years,13_reg_Dnipropetrovsk,71.6
2021,ill_10_tetanus,age_vac_4_6_years,13_reg_Dnipropetrovsk,71.6
2021,ill_4_diph,age_vac_7_adult,13_reg_Dnipropetrovsk,20.7
2021,ill_10_tetanus,age_vac_7_adult,13_reg_Dnipropetrovsk,20.7
2021,ill_9_rubella,age_vac_2_1_year,13_reg_Dnipropetrovsk,96.1
2021,ill_3_m_m_r,age_vac_2_1_year,13_reg_Dnipropetrovsk,96.1
2021,ill_8_mumps,age_vac_2_1_year,13_reg_Dnipropetrovsk,96.1
2021,ill_9_rubella,age_vac_4_6_years,13_reg_Dnipropetrovsk,94.3
2021,ill_3_m_m_r,age_vac_4_6_years,13_reg_Dnipropetrovsk,94.3
2021,ill_8_mumps,age_vac_4_6_years,13_reg_Dnipropetrovsk,94.3
2021,ill_2_hep,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,90.8
2021,ill_1_tub,age_vac_1_under_1_year,14_reg_Donetsk,80.0
2021,ill_6_polio,age_vac_1_under_1_year,14_reg_Donetsk,81.3
2021,ill_6_polio,age_vac_3_18_months,14_reg_Donetsk,69.6
2021,ill_6_polio,age_vac_4_6_years,14_reg_Donetsk,77.2
2021,ill_6_polio,age_vac_5_14_years,14_reg_Donetsk,73.7
2021,ill_4_diph,age_vac_1_under_1_year,14_reg_Donetsk,82.8
2021,ill_5_pert,age_vac_1_under_1_year,14_reg_Donetsk,82.8
2021,ill_10_tetanus,age_vac_1_under_1_year,14_reg_Donetsk,82.8
2021,ill_4_diph,age_vac_3_18_months,14_reg_Donetsk,68.8
2021,ill_5_pert,age_vac_3_18_months,14_reg_Donetsk,68.8
2021,ill_10_tetanus,age_vac_3_18_months,14_reg_Donetsk,68.8
2021,ill_4_diph,age_vac_4_6_years,14_reg_Donetsk,72.8
2021,ill_10_tetanus,age_vac_4_6_years,14_reg_Donetsk,72.8
2021,ill_4_diph,age_vac_7_adult,14_reg_Donetsk,48.7
2021,ill_10_tetanus,age_vac_7_adult,14_reg_Donetsk,48.7
2021,ill_9_rubella,age_vac_2_1_year,14_reg_Donetsk,93.4
2021,ill_3_m_m_r,age_vac_2_1_year,14_reg_Donetsk,93.4
2021,ill_8_mumps,age_vac_2_1_year,14_reg_Donetsk,93.4
2021,ill_9_rubella,age_vac_4_6_years,14_reg_Donetsk,85.9
2021,ill_3_m_m_r,age_vac_4_6_years,14_reg_Donetsk,85.9
2021,ill_8_mumps,age_vac_4_6_years,14_reg_Donetsk,85.9
2021,ill_2_hep,age_vac_1_under_1_year,14_reg_Donetsk,79.4
2021,ill_1_tub,age_vac_1_under_1_year,15_reg_Zhytomyr,82.7
2021,ill_6_polio,age_vac_1_under_1_year,15_reg_Zhytomyr,83.1
2021,ill_6_polio,age_vac_3_18_months,15_reg_Zhytomyr,86.8
2021,ill_6_polio,age_vac_4_6_years,15_reg_Zhytomyr,77.4
2021,ill_6_polio,age_vac_5_14_years,15_reg_Zhytomyr,78.2
2021,ill_4_diph,age_vac_1_under_1_year,15_reg_Zhytomyr,82.2
2021,ill_5_pert,age_vac_1_under_1_year,15_reg_Zhytomyr,82.2
2021,ill_10_tetanus,age_vac_1_under_1_year,15_reg_Zhytomyr,82.2
2021,ill_4_diph,age_vac_3_18_months,15_reg_Zhytomyr,81.7
2021,ill_5_pert,age_vac_3_18_months,15_reg_Zhytomyr,81.7
2021,ill_10_tetanus,age_vac_3_18_months,15_reg_Zhytomyr,81.7
2021,ill_4_diph,age_vac_4_6_years,15_reg_Zhytomyr,75.7
2021,ill_10_tetanus,age_vac_4_6_years,15_reg_Zhytomyr,75.7
2021,ill_4_diph,age_vac_7_adult,15_reg_Zhytomyr,25.0
2021,ill_10_tetanus,age_vac_7_adult,15_reg_Zhytomyr,25.0
2021,ill_9_rubella,age_vac_2_1_year,15_reg_Zhytomyr,92.3
2021,ill_3_m_m_r,age_vac_2_1_year,15_reg_Zhytomyr,92.3
2021,ill_8_mumps,age_vac_2_1_year,15_reg_Zhytomyr,92.3
2021,ill_9_rubella,age_vac_4_6_years,15_reg_Zhytomyr,81.9
2021,ill_3_m_m_r,age_vac_4_6_years,15_reg_Zhytomyr,81.9
2021,ill_8_mumps,age_vac_4_6_years,15_reg_Zhytomyr,81.9
2021,ill_2_hep,age_vac_1_under_1_year,15_reg_Zhytomyr,87.5
2021,ill_1_tub,age_vac_1_under_1_year,16_reg_Zakarpattya,71.9
2021,ill_6_polio,age_vac_1_under_1_year,16_reg_Zakarpattya,68.5
2021,ill_6_polio,age_vac_3_18_months,16_reg_Zakarpattya,67.7
2021,ill_6_polio,age_vac_4_6_years,16_reg_Zakarpattya,67.8
2021,ill_6_polio,age_vac_5_14_years,16_reg_Zakarpattya,75.5
2021,ill_4_diph,age_vac_1_under_1_year,16_reg_Zakarpattya,65.5
2021,ill_5_pert,age_vac_1_under_1_year,16_reg_Zakarpattya,65.5
