Year,Infectious diseases,Age,Region,Value
2021,Tetanus,adults,Zhytomyr,25.0
2021,Rubella,1 year,Zhytomyr,92.3
2021,"Measles, mumps, rubella",1 year,Zhytomyr,92.3
2021,Mumps,1 year,Zhytomyr,92.3
2021,Rubella,6 years,Zhytomyr,81.9
2021,"Measles, mumps, rubella",6 years,Zhytomyr,81.9
2021,Mumps,6 years,Zhytomyr,81.9
2021,Hepatitis B,under 1 year,Zhytomyr,87.5
2021,Tuberculosis,under 1 year,Zakarpattya,71.9
2021,Poliomyelitis,under 1 year,Zakarpattya,68.5
2021,Poliomyelitis,18 months,Zakarpattya,67.7
2021,Poliomyelitis,6 years,Zakarpattya,67.8
2021,Poliomyelitis,14 years,Zakarpattya,75.5
2021,"Diphtheria, tetanus",under 1 year,Zakarpattya,65.5
2021,Pertussis,under 1 year,Zakarpattya,65.5
2021,Tetanus,under 1 year,Zakarpattya,65.5
2021,"Diphtheria, tetanus",18 months,Zakarpattya,59.5
2021,Pertussis,18 months,Zakarpattya,59.5
2021,Tetanus,18 months,Zakarpattya,59.5
2021,"Diphtheria, tetanus",6 years,Zakarpattya,50.2
2021,Tetanus,6 years,Zakarpattya,50.2
2021,"Diphtheria, tetanus",adults,Zakarpattya,24.9
2021,Tetanus,adults,Zakarpattya,24.9
2021,Rubella,1 year,Zakarpattya,81.6
2021,"Measles, mumps, rubella",1 year,Zakarpattya,81.6
2021,Mumps,1 year,Zakarpattya,81.6
2021,Rubella,6 years,Zakarpattya,84.5
2021,"Measles, mumps, rubella",6 years,Zakarpattya,84.5
2021,Mumps,6 years,Zakarpattya,84.5
2021,Hepatitis B,under 1 year,Zakarpattya,48.2
2021,Tuberculosis,under 1 year,Zaporizhzhya,81.7
2021,Poliomyelitis,under 1 year,Zaporizhzhya,74.7
2021,Poliomyelitis,18 months,Zaporizhzhya,80.5
2021,Poliomyelitis,6 years,Zaporizhzhya,75.2
2021,Poliomyelitis,14 years,Zaporizhzhya,72.7
2021,"Diphtheria, tetanus",under 1 year,Zaporizhzhya,78.9
2021,Pertussis,under 1 year,Zaporizhzhya,78.9
2021,Tetanus,under 1 year,Zaporizhzhya,78.9
2021,"Diphtheria, tetanus",18 months,Zaporizhzhya,79.2
2021,Pertussis,18 months,Zaporizhzhya,79.2
2021,Tetanus,18 months,Zaporizhzhya,79.2
2021,"Diphtheria, tetanus",6 years,Zaporizhzhya,66.1
2021,Tetanus,6 years,Zaporizhzhya,66.1
2021,"Diphtheria, tetanus",adults,Zaporizhzhya,30.4
2021,Tetanus,adults,Zaporizhzhya,30.4
2021,Rubella,1 year,Zaporizhzhya,78.2
2021,"Measles, mumps, rubella",1 year,Zaporizhzhya,78.2
2021,Mumps,1 year,Zaporizhzhya,78.2
2021,Rubella,6 years,Zaporizhzhya,82.0
2021,"Measles, mumps, rubella",6 years,Zaporizhzhya,82.0
2021,Mumps,6 years,Zaporizhzhya,82.0
2021,Hepatitis B,under 1 year,Zaporizhzhya,77.3
2021,Tuberculosis,under 1 year,Ivano-Frankivsk,79.3
2021,Poliomyelitis,under 1 year,Ivano-Frankivsk,70.1
2021,Poliomyelitis,18 months,Ivano-Frankivsk,72.7
2021,Poliomyelitis,6 years,Ivano-Frankivsk,72.9
2021,Poliomyelitis,14 years,Ivano-Frankivsk,69.6
2021,"Diphtheria, tetanus",under 1 year,Ivano-Frankivsk,76.2
2021,Pertussis,under 1 year,Ivano-Frankivsk,76.2
2021,Tetanus,under 1 year,Ivano-Frankivsk,76.2
2021,"Diphtheria, tetanus",18 months,Ivano-Frankivsk,71.9
2021,Pertussis,18 months,Ivano-Frankivsk,71.9
2021,Tetanus,18 months,Ivano-Frankivsk,71.9
2021,"Diphtheria, tetanus",6 years,Ivano-Frankivsk,67.8
2021,Tetanus,6 years,Ivano-Frankivsk,67.8
2021,"Diphtheria, tetanus",adults,Ivano-Frankivsk,45.6
2021,Tetanus,adults,Ivano-Frankivsk,45.6
2021,Rubella,1 year,Ivano-Frankivsk,79.9
2021,"Measles, mumps, rubella",1 year,Ivano-Frankivsk,79.9
2021,Mumps,1 year,Ivano-Frankivsk,79.9
2021,Rubella,6 years,Ivano-Frankivsk,85.3
2021,"Measles, mumps, rubella",6 years,Ivano-Frankivsk,85.3
2021,Mumps,6 years,Ivano-Frankivsk,85.3
2021,Hepatitis B,under 1 year,Ivano-Frankivsk,79.7
2021,Tuberculosis,under 1 year,Kirovohrad,92.6
2021,Poliomyelitis,under 1 year,Kirovohrad,93.6
2021,Poliomyelitis,18 months,Kirovohrad,92.1
2021,Poliomyelitis,6 years,Kirovohrad,90.0
2021,Poliomyelitis,14 years,Kirovohrad,86.1
2021,"Diphtheria, tetanus",under 1 year,Kirovohrad,92.9
2021,Pertussis,under 1 year,Kirovohrad,92.9
2021,Tetanus,under 1 year,Kirovohrad,92.9
2021,"Diphtheria, tetanus",18 months,Kirovohrad,85.9
2021,Pertussis,18 months,Kirovohrad,85.9
2021,Tetanus,18 months,Kirovohrad,85.9
2021,"Diphtheria, tetanus",6 years,Kirovohrad,73.6
2021,Tetanus,6 years,Kirovohrad,73.6
2021,"Diphtheria, tetanus",adults,Kirovohrad,36.7
2021,Tetanus,adults,Kirovohrad,36.7
2021,Rubella,1 year,Kirovohrad,97.3
2021,"Measles, mumps, rubella",1 year,Kirovohrad,97.3
2021,Mumps,1 year,Kirovohrad,97.3
2021,Rubella,6 years,Kirovohrad,90.8
2021,"Measles, mumps, rubella",6 years,Kirovohrad,90.8
2021,Mumps,6 years,Kirovohrad,90.8
2021,Hepatitis B,under 1 year,Kirovohrad,79.9
2021,Tuberculosis,under 1 year,Luhansk,76.6
2021,Poliomyelitis,under 1 year,Luhansk,84.5
2021,Poliomyelitis,18 months,Luhansk,90.7
2021,Poliomyelitis,6 years,Luhansk,86.5
2021,Poliomyelitis,14 years,Luhansk,87.8
2021,"Diphtheria, tetanus",under 1 year,Luhansk,88.9
2021,Pertussis,under 1 year,Luhansk,88.9
2021,Tetanus,under 1 year,Luhansk,88.9
2021,"Diphtheria, tetanus",18 months,Luhansk,92.4
2021,Pertussis,18 months,Luhansk,92.4
2021,Tetanus,18 months,Luhansk,92.4
2021,"Diphtheria, tetanus",6 years,Luhansk,85.0
2021,Tetanus,6 years,Luhansk,85.0
2021,"Diphtheria, tetanus",adults,Luhansk,38.8
2021,Tetanus,adults,Luhansk,38.8
2021,Rubella,1 year,Luhansk,95.1
2021,"Measles, mumps, rubella",1 year,Luhansk,95.1
2021,Mumps,1 year,Luhansk,95.1
2021,Rubella,6 years,Luhansk,90.9
2021,"Measles, mumps, rubella",6 years,Luhansk,90.9
2021,Mumps,6 years,Luhansk,90.9
2021,Hepatitis B,under 1 year,Luhansk,83.3
2021,Tuberculosis,under 1 year,Lviv,83.4
2021,Poliomyelitis,under 1 year,Lviv,73.9
2021,Poliomyelitis,18 months,Lviv,66.8
2021,Poliomyelitis,6 years,Lviv,60.9
2021,Poliomyelitis,14 years,Lviv,57.9
2021,"Diphtheria, tetanus",under 1 year,Lviv,72.6
2021,Pertussis,under 1 year,Lviv,72.6
2021,Tetanus,under 1 year,Lviv,72.6
2021,"Diphtheria, tetanus",18 months,Lviv,64.0
2021,Pertussis,18 months,Lviv,64.0
2021,Tetanus,18 months,Lviv,64.0
2021,"Diphtheria, tetanus",6 years,Lviv,58.5
2021,Tetanus,6 years,Lviv,58.5
2021,"Diphtheria, tetanus",adults,Lviv,26.8
2021,Tetanus,adults,Lviv,26.8
2021,Rubella,1 year,Lviv,85.3
2021,"Measles, mumps, rubella",1 year,Lviv,85.3
2021,Mumps,1 year,Lviv,85.3
2021,Rubella,6 years,Lviv,77.0
2021,"Measles, mumps, rubella",6 years,Lviv,77.0
2021,Mumps,6 years,Lviv,77.0
2021,Hepatitis B,under 1 year,Lviv,70.2
2021,Tuberculosis,under 1 year,Mykolayiv,86.3
2021,Poliomyelitis,under 1 year,Mykolayiv,91.3
2021,Poliomyelitis,18 months,Mykolayiv,97.3
2021,Poliomyelitis,6 years,Mykolayiv,92.6
2021,Poliomyelitis,14 years,Mykolayiv,86.6
2021,"Diphtheria, tetanus",under 1 year,Mykolayiv,95.5
2021,Pertussis,under 1 year,Mykolayiv,95.5
2021,Tetanus,under 1 year,Mykolayiv,95.5
2021,"Diphtheria, tetanus",18 months,Mykolayiv,100.0
2021,Pertussis,18 months,Mykolayiv,100.0
2021,Tetanus,18 months,Mykolayiv,100.0
2021,"Diphtheria, tetanus",6 years,Mykolayiv,92.6
2021,Tetanus,6 years,Mykolayiv,92.6
2021,"Diphtheria, tetanus",adults,Mykolayiv,71.4
2021,Tetanus,adults,Mykolayiv,71.4
2021,Rubella,1 year,Mykolayiv,97.0
2021,"Measles, mumps, rubella",1 year,Mykolayiv,97.0
2021,Mumps,1 year,Mykolayiv,97.0
2021,Rubella,6 years,Mykolayiv,99.9
2021,"Measles, mumps, rubella",6 years,Mykolayiv,99.9
2021,Mumps,6 years,Mykolayiv,99.9
2021,Hepatitis B,under 1 year,Mykolayiv,96.8
2021,Tuberculosis,under 1 year,Odesa,77.6
2021,Poliomyelitis,under 1 year,Odesa,75.5
2021,Poliomyelitis,18 months,Odesa,74.3
2021,Poliomyelitis,6 years,Odesa,66.9
2021,Poliomyelitis,14 years,Odesa,63.9
2021,"Diphtheria, tetanus",under 1 year,Odesa,79.3
2021,Pertussis,under 1 year,Odesa,79.3
2021,Tetanus,under 1 year,Odesa,79.3
2021,"Diphtheria, tetanus",18 months,Odesa,75.6
2021,Pertussis,18 months,Odesa,75.6
2021,Tetanus,18 months,Odesa,75.6
2021,"Diphtheria, tetanus",6 years,Odesa,61.6
2021,Tetanus,6 years,Odesa,61.6
2021,"Diphtheria, tetanus",adults,Odesa,63.0
2021,Tetanus,adults,Odesa,63.0
2021,Rubella,1 year,Odesa,85.4
2021,"Measles, mumps, rubella",1 year,Odesa,85.4
2021,Mumps,1 year,Odesa,85.4
2021,Rubella,6 years,Odesa,80.0
2021,"Measles, mumps, rubella",6 years,Odesa,80.0
2021,Mumps,6 years,Odesa,80.0
2021,Hepatitis B,under 1 year,Odesa,77.4
2021,Tuberculosis,under 1 year,Poltava,88.7
2021,Poliomyelitis,under 1 year,Poltava,89.7
2021,Poliomyelitis,18 months,Poltava,91.5
2021,Poliomyelitis,6 years,Poltava,89.1
2021,Poliomyelitis,14 years,Poltava,91.2
2021,"Diphtheria, tetanus",under 1 year,Poltava,90.6
2021,Pertussis,under 1 year,Poltava,90.6
2021,Tetanus,under 1 year,Poltava,90.6
2021,"Diphtheria, tetanus",18 months,Poltava,91.6
2021,Pertussis,18 months,Poltava,91.6
2021,Tetanus,18 months,Poltava,91.6
2021,"Diphtheria, tetanus",6 years,Poltava,83.8
2021,Tetanus,6 years,Poltava,83.8
2021,"Diphtheria, tetanus",adults,Poltava,75.0
2021,Tetanus,adults,Poltava,75.0
2021,Rubella,1 year,Poltava,96.6
2021,"Measles, mumps, rubella",1 year,Poltava,96.6
2021,Mumps,1 year,Poltava,96.6
2021,Rubella,6 years,Poltava,92.8
2021,"Measles, mumps, rubella",6 years,Poltava,92.8
2021,Mumps,6 years,Poltava,92.8
2021,Hepatitis B,under 1 year,Poltava,91.0
2021,Tuberculosis,under 1 year,Rivne,82.2
2021,Poliomyelitis,under 1 year,Rivne,80.8
2021,Poliomyelitis,18 months,Rivne,82.1
2021,Poliomyelitis,6 years,Rivne,89.4
2021,Poliomyelitis,14 years,Rivne,87.2
2021,"Diphtheria, tetanus",under 1 year,Rivne,78.2
2021,Pertussis,under 1 year,Rivne,78.2
2021,Tetanus,under 1 year,Rivne,78.2
2021,"Diphtheria, tetanus",18 months,Rivne,75.6
2021,Pertussis,18 months,Rivne,75.6
2021,Tetanus,18 months,Rivne,75.6
2021,"Diphtheria, tetanus",6 years,Rivne,73.1
2021,Tetanus,6 years,Rivne,73.1
2021,"Diphtheria, tetanus",adults,Rivne,49.6
2021,Tetanus,adults,Rivne,49.6
2021,Rubella,1 year,Rivne,81.5
2021,"Measles, mumps, rubella",1 year,Rivne,81.5
2021,Mumps,1 year,Rivne,81.5
2021,Rubella,6 years,Rivne,82.9
2021,"Measles, mumps, rubella",6 years,Rivne,82.9
2021,Mumps,6 years,Rivne,82.9
2021,Hepatitis B,under 1 year,Rivne,69.9
2021,Tuberculosis,under 1 year,Sumy,88.5
2021,Poliomyelitis,under 1 year,Sumy,93.7
2021,Poliomyelitis,18 months,Sumy,97.7
2021,Poliomyelitis,6 years,Sumy,91.5
2021,Poliomyelitis,14 years,Sumy,85.3
2021,"Diphtheria, tetanus",under 1 year,Sumy,90.0
2021,Pertussis,under 1 year,Sumy,90.0
2021,Tetanus,under 1 year,Sumy,90.0
2021,"Diphtheria, tetanus",18 months,Sumy,88.0
2021,Pertussis,18 months,Sumy,88.0
2021,Tetanus,18 months,Sumy,88.0
2021,"Diphtheria, tetanus",6 years,Sumy,74.2
2021,Tetanus,6 years,Sumy,74.2
2021,"Diphtheria, tetanus",adults,Sumy,70.9
2021,Tetanus,adults,Sumy,70.9
2021,Rubella,1 year,Sumy,97.3
2021,"Measles, mumps, rubella",1 year,Sumy,97.3
2021,Mumps,1 year,Sumy,97.3
2021,Rubella,6 years,Sumy,95.5
2021,"Measles, mumps, rubella",6 years,Sumy,95.5
2021,Mumps,6 years,Sumy,95.5
2021,Hepatitis B,under 1 year,Sumy,95.8
2021,Tuberculosis,under 1 year,Ternopil,77.0
2021,Poliomyelitis,under 1 year,Ternopil,75.7
2021,Poliomyelitis,18 months,Ternopil,77.3
2021,Poliomyelitis,6 years,Ternopil,76.0
2021,Poliomyelitis,14 years,Ternopil,73.2
2021,"Diphtheria, tetanus",under 1 year,Ternopil,71.7
2021,Pertussis,under 1 year,Ternopil,71.7
2021,Tetanus,under 1 year,Ternopil,71.7
2021,"Diphtheria, tetanus",18 months,Ternopil,72.8
2021,Pertussis,18 months,Ternopil,72.8
2021,Tetanus,18 months,Ternopil,72.8
2021,"Diphtheria, tetanus",6 years,Ternopil,69.4
2021,Tetanus,6 years,Ternopil,69.4
2021,"Diphtheria, tetanus",adults,Ternopil,42.1
2021,Tetanus,adults,Ternopil,42.1
2021,Rubella,1 year,Ternopil,86.3
2021,"Measles, mumps, rubella",1 year,Ternopil,86.3
2021,Mumps,1 year,Ternopil,86.3
2021,Rubella,6 years,Ternopil,78.6
2021,"Measles, mumps, rubella",6 years,Ternopil,78.6
2021,Mumps,6 years,Ternopil,78.6
2021,Hepatitis B,under 1 year,Ternopil,57.9
2021,Tuberculosis,under 1 year,Kharkiv,77.3
2021,Poliomyelitis,under 1 year,Kharkiv,73.5
2021,Poliomyelitis,18 months,Kharkiv,74.2
2021,Poliomyelitis,6 years,Kharkiv,71.5
2021,Poliomyelitis,14 years,Kharkiv,70.6
2021,"Diphtheria, tetanus",under 1 year,Kharkiv,75.4
2021,Pertussis,under 1 year,Kharkiv,75.4
2021,Tetanus,under 1 year,Kharkiv,75.4
2021,"Diphtheria, tetanus",18 months,Kharkiv,70.2
2021,Pertussis,18 months,Kharkiv,70.2
2021,Tetanus,18 months,Kharkiv,70.2
2021,"Diphtheria, tetanus",6 years,Kharkiv,57.5
2021,Tetanus,6 years,Kharkiv,57.5
2021,"Diphtheria, tetanus",adults,Kharkiv,40.7
2021,Tetanus,adults,Kharkiv,40.7
2021,Rubella,1 year,Kharkiv,81.5
2021,"Measles, mumps, rubella",1 year,Kharkiv,81.5
2021,Mumps,1 year,Kharkiv,81.5
2021,Rubella,6 years,Kharkiv,82.5
2021,"Measles, mumps, rubella",6 years,Kharkiv,82.5
2021,Mumps,6 years,Kharkiv,82.5
2021,Hepatitis B,under 1 year,Kharkiv,77.2
2021,Tuberculosis,under 1 year,Kherson,84.0
2021,Poliomyelitis,under 1 year,Kherson,72.1
2021,Poliomyelitis,18 months,Kherson,66.0
2021,Poliomyelitis,6 years,Kherson,80.1
2021,Poliomyelitis,14 years,Kherson,79.4
2021,"Diphtheria, tetanus",under 1 year,Kherson,77.7
2021,Pertussis,under 1 year,Kherson,77.7
2021,Tetanus,under 1 year,Kherson,77.7
2021,"Diphtheria, tetanus",18 months,Kherson,69.7
2021,Pertussis,18 months,Kherson,69.7
2021,Tetanus,18 months,Kherson,69.7
2021,"Diphtheria, tetanus",6 years,Kherson,77.0
2021,Tetanus,6 years,Kherson,77.0
2021,"Diphtheria, tetanus",adults,Kherson,46.2
2021,Tetanus,adults,Kherson,46.2
2021,Rubella,1 year,Kherson,89.8
2021,"Measles, mumps, rubella",1 year,Kherson,89.8
2021,Mumps,1 year,Kherson,89.8
2021,Rubella,6 years,Kherson,90.0
2021,"Measles, mumps, rubella",6 years,Kherson,90.0
2021,Mumps,6 years,Kherson,90.0
2021,Hepatitis B,under 1 year,Kherson,82.8
2021,Tuberculosis,under 1 year,Khmelnytskiy,88.1
2021,Poliomyelitis,under 1 year,Khmelnytskiy,78.1
2021,Poliomyelitis,18 months,Khmelnytskiy,83.3
2021,Poliomyelitis,6 years,Khmelnytskiy,73.7
2021,Poliomyelitis,14 years,Khmelnytskiy,73.6
2021,"Diphtheria, tetanus",under 1 year,Khmelnytskiy,74.9
2021,Pertussis,under 1 year,Khmelnytskiy,74.9
2021,Tetanus,under 1 year,Khmelnytskiy,74.9
2021,"Diphtheria, tetanus",18 months,Khmelnytskiy,76.0
2021,Pertussis,18 months,Khmelnytskiy,76.0
2021,Tetanus,18 months,Khmelnytskiy,76.0
2021,"Diphtheria, tetanus",6 years,Khmelnytskiy,65.4
2021,Tetanus,6 years,Khmelnytskiy,65.4
2021,"Diphtheria, tetanus",adults,Khmelnytskiy,54.1
2021,Tetanus,adults,Khmelnytskiy,54.1
2021,Rubella,1 year,Khmelnytskiy,86.7
2021,"Measles, mumps, rubella",1 year,Khmelnytskiy,86.7
2021,Mumps,1 year,Khmelnytskiy,86.7
2021,Rubella,6 years,Khmelnytskiy,89.7
2021,"Measles, mumps, rubella",6 years,Khmelnytskiy,89.7
2021,Mumps,6 years,Khmelnytskiy,89.7
2021,Hepatitis B,under 1 year,Khmelnytskiy,64.0
2021,Tuberculosis,under 1 year,Cherkasy,88.1
2021,Poliomyelitis,under 1 year,Cherkasy,93.5
2021,Poliomyelitis,18 months,Cherkasy,93.3
2021,Poliomyelitis,6 years,Cherkasy,86.0
2021,Poliomyelitis,14 years,Cherkasy,87.6
2021,"Diphtheria, tetanus",under 1 year,Cherkasy,93.8
2021,Pertussis,under 1 year,Cherkasy,93.8
2021,Tetanus,under 1 year,Cherkasy,93.8
2021,"Diphtheria, tetanus",18 months,Cherkasy,97.1
2021,Pertussis,18 months,Cherkasy,97.1
2021,Tetanus,18 months,Cherkasy,97.1
2021,"Diphtheria, tetanus",6 years,Cherkasy,72.4
2021,Tetanus,6 years,Cherkasy,72.4
2021,"Diphtheria, tetanus",adults,Cherkasy,61.6
2021,Tetanus,adults,Cherkasy,61.6
2021,Rubella,1 year,Cherkasy,94.5
2021,"Measles, mumps, rubella",1 year,Cherkasy,94.5
2021,Mumps,1 year,Cherkasy,94.5
2021,Rubella,6 years,Cherkasy,82.8
2021,"Measles, mumps, rubella",6 years,Cherkasy,82.8
2021,Mumps,6 years,Cherkasy,82.8
2021,Hepatitis B,under 1 year,Cherkasy,93.8
2021,Tuberculosis,under 1 year,Chernivtsi,85.9
2021,Poliomyelitis,under 1 year,Chernivtsi,73.4
2021,Poliomyelitis,18 months,Chernivtsi,77.2
2021,Poliomyelitis,6 years,Chernivtsi,76.2
2021,Poliomyelitis,14 years,Chernivtsi,64.7
2021,"Diphtheria, tetanus",under 1 year,Chernivtsi,70.8
2021,Pertussis,under 1 year,Chernivtsi,70.8
2021,Tetanus,under 1 year,Chernivtsi,70.8
2021,"Diphtheria, tetanus",18 months,Chernivtsi,72.6
2021,Pertussis,18 months,Chernivtsi,72.6
2021,Tetanus,18 months,Chernivtsi,72.6
2021,"Diphtheria, tetanus",6 years,Chernivtsi,77.2
2021,Tetanus,6 years,Chernivtsi,77.2
2021,"Diphtheria, tetanus",adults,Chernivtsi,30.6
2021,Tetanus,adults,Chernivtsi,30.6
2021,Rubella,1 year,Chernivtsi,81.5
2021,"Measles, mumps, rubella",1 year,Chernivtsi,81.5
2021,Mumps,1 year,Chernivtsi,81.5
2021,Rubella,6 years,Chernivtsi,82.3
2021,"Measles, mumps, rubella",6 years,Chernivtsi,82.3
2021,Mumps,6 years,Chernivtsi,82.3
2021,Hepatitis B,under 1 year,Chernivtsi,76.6
2021,Tuberculosis,under 1 year,Chernihiv,80.1
2021,Poliomyelitis,under 1 year,Chernihiv,85.3
2021,Poliomyelitis,18 months,Chernihiv,76.1
2021,Poliomyelitis,6 years,Chernihiv,87.5
2021,Poliomyelitis,14 years,Chernihiv,82.4
2021,"Diphtheria, tetanus",under 1 year,Chernihiv,81.4
2021,Pertussis,under 1 year,Chernihiv,81.4
2021,Tetanus,under 1 year,Chernihiv,81.4
2021,"Diphtheria, tetanus",18 months,Chernihiv,70.9
2021,Pertussis,18 months,Chernihiv,70.9
2021,Tetanus,18 months,Chernihiv,70.9
2021,"Diphtheria, tetanus",6 years,Chernihiv,78.8
2021,Tetanus,6 years,Chernihiv,78.8
2021,"Diphtheria, tetanus",adults,Chernihiv,14.7
2021,Tetanus,adults,Chernihiv,14.7
2021,Rubella,1 year,Chernihiv,86.7
2021,"Measles, mumps, rubella",1 year,Chernihiv,86.7
2021,Mumps,1 year,Chernihiv,86.7
2021,Rubella,6 years,Chernihiv,88.0
2021,"Measles, mumps, rubella",6 years,Chernihiv,88.0
2021,Mumps,6 years,Chernihiv,88.0
2021,Hepatitis B,under 1 year,Chernihiv,72.7
2022,Tuberculosis,under 1 year,Vinnytsya,82.2
2022,Poliomyelitis,under 1 year,Vinnytsya,70.0
2022,Poliomyelitis,18 months,Vinnytsya,69.8
2022,Poliomyelitis,6 years,Vinnytsya,63.7
2022,Poliomyelitis,14 years,Vinnytsya,54.6
2022,"Diphtheria, tetanus",under 1 year,Vinnytsya,78.5
2022,Pertussis,under 1 year,Vinnytsya,78.5
2022,Tetanus,under 1 year,Vinnytsya,78.5
2022,"Diphtheria, tetanus",18 months,Vinnytsya,76.8
2022,Pertussis,18 months,Vinnytsya,76.8
2022,Tetanus,18 months,Vinnytsya,76.8
2022,"Diphtheria, tetanus",6 years,Vinnytsya,66.7
2022,Tetanus,6 years,Vinnytsya,66.7
2022,"Diphtheria, tetanus",adults,Vinnytsya,44.2
2022,Tetanus,adults,Vinnytsya,44.2
2022,Rubella,1 year,Vinnytsya,81.7
2022,"Measles, mumps, rubella",1 year,Vinnytsya,81.7
2022,Mumps,1 year,Vinnytsya,81.7
2022,Rubella,6 years,Vinnytsya,78.4
2022,"Measles, mumps, rubella",6 years,Vinnytsya,78.4
2022,Mumps,6 years,Vinnytsya,78.4
2022,Hepatitis B,under 1 year,Vinnytsya,67.8
2022,Tuberculosis,under 1 year,Volyn,90.7
2022,Poliomyelitis,under 1 year,Volyn,79.5
2022,Poliomyelitis,18 months,Volyn,78.1
2022,Poliomyelitis,6 years,Volyn,85.3
2022,Poliomyelitis,14 years,Volyn,79.6
2022,"Diphtheria, tetanus",under 1 year,Volyn,79.9
2022,Pertussis,under 1 year,Volyn,79.9
2022,Tetanus,under 1 year,Volyn,79.9
2022,"Diphtheria, tetanus",18 months,Volyn,80.2
2022,Pertussis,18 months,Volyn,80.2
2022,Tetanus,18 months,Volyn,80.2
2022,"Diphtheria, tetanus",6 years,Volyn,85.4
2022,Tetanus,6 years,Volyn,85.4
2022,"Diphtheria, tetanus",adults,Volyn,56.0
2022,Tetanus,adults,Volyn,56.0
2022,Rubella,1 year,Volyn,86.1
2022,"Measles, mumps, rubella",1 year,Volyn,86.1
2022,Mumps,1 year,Volyn,86.1
2022,Rubella,6 years,Volyn,94.4
2022,"Measles, mumps, rubella",6 years,Volyn,94.4
2022,Mumps,6 years,Volyn,94.4
2022,Hepatitis B,under 1 year,Volyn,77.0
2022,Tuberculosis,under 1 year,Dnipropetrovsk,69.3
2022,Poliomyelitis,under 1 year,Dnipropetrovsk,64.1
2022,Poliomyelitis,18 months,Dnipropetrovsk,65.7
2022,Poliomyelitis,6 years,Dnipropetrovsk,64.6
2022,Poliomyelitis,14 years,Dnipropetrovsk,59.4
2022,"Diphtheria, tetanus",under 1 year,Dnipropetrovsk,65.7
2022,Pertussis,under 1 year,Dnipropetrovsk,65.7
2022,Tetanus,under 1 year,Dnipropetrovsk,65.7
2022,"Diphtheria, tetanus",18 months,Dnipropetrovsk,66.5
2022,Pertussis,18 months,Dnipropetrovsk,66.5
2022,Tetanus,18 months,Dnipropetrovsk,66.5
2022,"Diphtheria, tetanus",6 years,Dnipropetrovsk,71.2
2022,Tetanus,6 years,Dnipropetrovsk,71.2
2022,"Diphtheria, tetanus",adults,Dnipropetrovsk,19.0
2022,Tetanus,adults,Dnipropetrovsk,19.0
2022,Rubella,1 year,Dnipropetrovsk,73.7
2022,"Measles, mumps, rubella",1 year,Dnipropetrovsk,73.7
2022,Mumps,1 year,Dnipropetrovsk,73.7
2022,Rubella,6 years,Dnipropetrovsk,69.2
2022,"Measles, mumps, rubella",6 years,Dnipropetrovsk,69.2
2022,Mumps,6 years,Dnipropetrovsk,69.2
2022,Hepatitis B,under 1 year,Dnipropetrovsk,53.5
2022,Tuberculosis,under 1 year,Donetsk,29.9
2022,Poliomyelitis,under 1 year,Donetsk,53.4
2022,Poliomyelitis,18 months,Donetsk,55.3
2022,Poliomyelitis,6 years,Donetsk,64.2
2022,Poliomyelitis,14 years,Donetsk,41.0
2022,"Diphtheria, tetanus",under 1 year,Donetsk,64.1
2022,Pertussis,under 1 year,Donetsk,64.1
2022,Tetanus,under 1 year,Donetsk,64.1
2022,"Diphtheria, tetanus",18 months,Donetsk,60.6
2022,Pertussis,18 months,Donetsk,60.6
2022,Tetanus,18 months,Donetsk,60.6
2022,"Diphtheria, tetanus",6 years,Donetsk,64.4
2022,Tetanus,6 years,Donetsk,64.4
2022,"Diphtheria, tetanus",adults,Donetsk,53.5
2022,Tetanus,adults,Donetsk,53.5
2022,Rubella,1 year,Donetsk,70.5
2022,"Measles, mumps, rubella",1 year,Donetsk,70.5
2022,Mumps,1 year,Donetsk,70.5
2022,Rubella,6 years,Donetsk,63.9
2022,"Measles, mumps, rubella",6 years,Donetsk,63.9
2022,Mumps,6 years,Donetsk,63.9
2022,Hepatitis B,under 1 year,Donetsk,35.9
2022,Tuberculosis,under 1 year,Zhytomyr,71.8
2022,Poliomyelitis,under 1 year,Zhytomyr,69.8
2022,Poliomyelitis,18 months,Zhytomyr,70.0
2022,Poliomyelitis,6 years,Zhytomyr,61.9
2022,Poliomyelitis,14 years,Zhytomyr,64.5
2022,"Diphtheria, tetanus",under 1 year,Zhytomyr,73.4
2022,Pertussis,under 1 year,Zhytomyr,73.4
2022,Tetanus,under 1 year,Zhytomyr,73.4
2022,"Diphtheria, tetanus",18 months,Zhytomyr,79.5
2022,Pertussis,18 months,Zhytomyr,79.5
2022,Tetanus,18 months,Zhytomyr,79.5
2022,"Diphtheria, tetanus",6 years,Zhytomyr,69.4
2022,Tetanus,6 years,Zhytomyr,69.4
2022,"Diphtheria, tetanus",adults,Zhytomyr,29.3
2022,Tetanus,adults,Zhytomyr,29.3
2022,Rubella,1 year,Zhytomyr,80.0
2022,"Measles, mumps, rubella",1 year,Zhytomyr,80.0
2022,Mumps,1 year,Zhytomyr,80.0
2022,Rubella,6 years,Zhytomyr,63.9
2022,"Measles, mumps, rubella",6 years,Zhytomyr,63.9
2022,Mumps,6 years,Zhytomyr,63.9
2022,Hepatitis B,under 1 year,Zhytomyr,68.3
2022,Tuberculosis,under 1 year,Zakarpattya,64.0
2022,Poliomyelitis,under 1 year,Zakarpattya,74.4
